y_field,Ic
-0.01,1.3e-06
-0.0099,1.5e-06
-0.0098,1.7e-06
-0.0097,1.35e-06
-0.0096,1.5e-06
-0.0095,1.2e-06
-0.0094,1e-06
-0.0093,8.5e-07
-0.0092,7e-07
-0.0091,5.5e-07
-0.009,6e-07
-0.0089,5e-07
-0.0088,4e-07
-0.0087,2.5e-07
-0.0086,3e-07
-0.0085,7e-07
-0.0084,1e-06
-0.0083,1.45e-06
-0.0082,1.8e-06
-0.0081,1.45e-06
-0.008,2.45e-06
-0.0079,3e-06
-0.0078,1.5e-06
-0.0077,4.1e-06
-0.0076,3.15e-06
-0.0075,3.9e-06
-0.0074,4.4e-06
-0.0073,3.25e-06
-0.0072,4.1e-06
-0.0071,2.65e-06
-0.007,2.05e-06
-0.0069,2.3e-06
-0.0068,1.25e-06
-0.0067,1e-06
-0.0066,8e-07
-0.0065,9e-07
-0.0064,7.5e-07
-0.0063,8e-07
-0.0062,9e-07
-0.0061,7e-07
-0.006,7.5e-07
-0.0059,8.5e-07
-0.0058,1.25e-06
-0.0057,1.45e-06
-0.0056,2.5e-06
-0.0055,2.75e-06
-0.0054,3.3e-06
-0.0053,2.35e-06
-0.0052,4.65e-06
-0.0051,2.55e-06
-0.005,3.6e-06
-0.0049,3.7e-06
-0.0048,2.55e-06
-0.0047,2.5e-06
-0.0046,2.95e-06
-0.0045,2.7e-06
-0.0044,2.3e-06
-0.0043,2.8e-06
-0.0042,2.3e-06
-0.0041,1.95e-06
-0.004,1.25e-06
-0.0039,9.5e-07
-0.0038,1e-06
-0.0037,8.5e-07
-0.0036,9e-07
-0.0035,9.5e-07
-0.0034,1.05e-06
-0.0033,1.15e-06
-0.0032,1.85e-06
-0.0031,2.1e-06
-0.003,2.4e-06
-0.0029,2.95e-06
-0.0028,2.05e-06
-0.0027,2.45e-06
-0.0026,2.85e-06
-0.0025,2.05e-06
-0.0024,2.4e-06
-0.0023,1.75e-06
-0.0022,1.4e-06
-0.0021,1.15e-06
-0.002,9.5e-07
-0.0019,7.5e-07
-0.0018,7e-07
-0.0017,7e-07
-0.0016,7.5e-07
-0.0015,8e-07
-0.0014,1.15e-06
-0.0013,1.85e-06
-0.0012,2.15e-06
-0.0011,2.55e-06
-0.0009999999999999,3.25e-06
-0.0009,2.3e-06
-0.0008,2.7e-06
-0.0006999999999999,3.35e-06
-0.0006,4.7e-06
-0.0005,2.8e-06
-0.0003999999999999,2.05e-06
-0.0003,4.35e-06
-0.0002,2.65e-06
-9.99999999999994e-05,3e-06
0.0,2.15e-06
0.0001,2.35e-06
0.0002,1.55e-06
0.0003,1e-06
0.0004,5e-07
0.0005,5e-07
0.0006,5e-07
0.0007,7.5e-07
0.0008,1.25e-06
0.0009,1.65e-06
0.001,1.85e-06
0.0011,2.1e-06
0.0012,2.65e-06
0.0013,2.05e-06
0.0014,2.35e-06
0.0015,1.8e-06
0.0016,2e-06
0.0017,1.5e-06
0.0018,1.2e-06
0.0019,1.25e-06
0.002,8e-07
0.0021,7e-07
0.0022,7e-07
0.0023,1.15e-06
0.0024,9e-07
0.0025,5e-07
0.0026,8e-07
0.0027,1.2e-06
0.0028,3.3e-06
0.0029,2.3e-06
0.003,3.4e-06
0.0031,2.2e-06
0.0032,5e-06
0.0033,5.05e-06
0.0034,4.7e-06
0.0035,4.9e-06
0.0036,5.5e-06
0.0037,3.25e-06
0.0038,4.6e-06
0.0039,5.1e-06
0.004,3.25e-06
0.0041,1.55e-06
0.0042,1.5e-06
0.0043,1.35e-06
0.0044,1.5e-06
0.0045,1.2e-06
0.0046,7.5e-07
0.0047,8e-07
0.0048,8e-07
0.0049,1.15e-06
0.005,1.3e-06
0.0051,2.05e-06
0.0052,2.6e-06
0.0053,3e-06
0.0054,2.9e-06
0.0055,3.3e-06
0.0056,3.55e-06
0.0057,4.4e-06
0.0058,2.4e-06
0.0059,4.05e-06
0.006,4.6e-06
0.0061,2.35e-06
0.0062,4.05e-06
0.0063,4.1e-06
0.0064,4.5e-06
0.0065,3.5e-06
0.0066,1.85e-06
0.0067,3.4e-06
0.0068,2.6e-06
0.0069,2.4e-06
0.007,1.85e-06
0.0071,1.5e-06
0.0072,1.4e-06
0.0073,7e-07
0.0074,9e-07
0.0075,8.5e-07
0.0076,1e-06
0.0077,1.1e-06
0.0078,1.5e-06
0.0079,1.65e-06
0.008,1.3e-06
0.0081,1.85e-06
0.0082,1.9e-06
0.0083,1.5e-06
0.0084,1.95e-06
0.0085,2.1e-06
0.0086,2e-06
0.0087,1.85e-06
0.0088,1.8e-06
0.0089,1.6e-06
0.009,1.35e-06
0.0091,1.35e-06
0.0092,1.05e-06
0.0093,8.5e-07
0.0094,7e-07
0.0095,5.5e-07
0.0096,5.5e-07
0.0097,5e-07
0.0098,6.5e-07
0.0099,7e-07
0.01,8e-07
