y_field,Ic
-0.0075,2.2e-06
-0.0074,2.5e-06
-0.0073,2.8e-06
-0.0072,3.1e-06
-0.0071,3.4e-06
-0.007,3.7e-06
-0.0069,4.2e-06
-0.0068,3.8e-06
-0.0067,4e-06
-0.0066,4.4e-06
-0.0065,4.9e-06
-0.0064,4.1e-06
-0.0063,4.4e-06
-0.0062,3.8e-06
-0.0061,4.1e-06
-0.006,3.4e-06
-0.0059,2.7e-06
-0.0058,2.9e-06
-0.0057,1.7e-06
-0.0056,2.1e-06
-0.0055,1.8e-06
-0.0054,1.3e-06
-0.0053,9e-07
-0.0052,1e-06
-0.0051,9e-07
-0.005,1.2e-06
-0.0049,1.4e-06
-0.0048,1.7e-06
-0.0047,2.1e-06
-0.0046,2.7e-06
-0.0045,3.4e-06
-0.0044,4.5e-06
-0.0043,3.4e-06
-0.0042,3.6e-06
-0.0041,4.2e-06
-0.004,5.1e-06
-0.0039,4.3e-06
-0.0038,4.8e-06
-0.0037,4.9e-06
-0.0036,4.4e-06
-0.0035,4.3e-06
-0.0034,3.6e-06
-0.0033,3.8e-06
-0.0032,2.5e-06
-0.0031,2.1e-06
-0.003,1.5e-06
-0.0029,1e-06
-0.0028,7e-07
-0.0027,5e-07
-0.0026,7e-07
-0.0025,1e-06
-0.0024,8e-07
-0.0023,8e-07
-0.0022,1.1e-06
-0.0021,1.2e-06
-0.002,1.7e-06
-0.0019,1.8e-06
-0.0018,2e-06
-0.0017,2.1e-06
-0.0016,2.3e-06
-0.0015,1.9e-06
-0.0014,2.1e-06
-0.0013,1.3e-06
-0.0012,1.4e-06
-0.0011,1.1e-06
-0.001,8e-07
-0.0009,7e-07
-0.0008,5e-07
-0.0007,5e-07
-0.0006,8e-07
-0.0005,1.4e-06
-0.0004,1.9e-06
-0.0003,2.4e-06
-0.0002,2.7e-06
-0.0001,3e-06
0.0,3.3e-06
9.99999999999994e-05,2.8e-06
0.0002,3.1e-06
0.0003,3.5e-06
0.0003999999999999,3e-06
0.0005,2.5e-06
0.0006,2.8e-06
0.0006999999999999,2.5e-06
0.0008,2.1e-06
0.0009,1.9e-06
0.0009999999999999,1.3e-06
0.0011,1.2e-06
0.0012,1.1e-06
0.0013,9e-07
0.0014,8e-07
0.0015,9e-07
0.0016,1e-06
0.0017,8e-07
0.0018,1.1e-06
0.0019,1.3e-06
0.002,1.4e-06
0.0021,1.8e-06
0.0022,2e-06
0.0023,2.2e-06
0.0024,2.4e-06
0.0025,2.1e-06
0.0026,2.3e-06
0.0027,2e-06
0.0028,1.5e-06
0.0029,1.3e-06
0.003,1.1e-06
0.0031,1e-06
0.0032,8e-07
0.0033,1e-06
0.0034,8e-07
0.0035,9e-07
0.0036,9e-07
0.0037,1e-06
0.0038,1.4e-06
0.0039,1.5e-06
0.004,1.7e-06
0.0041,1.9e-06
0.0042,2.6e-06
0.0043,2.8e-06
0.0044,3.2e-06
0.0045,2.6e-06
0.0046,1.3e-06
0.0047,3.5e-06
0.0048,2.8e-06
0.0049,3.2e-06
0.005,2.7e-06
0.0051,2.5e-06
0.0052,2e-06
0.0053,1.7e-06
0.0054,1.3e-06
0.0055,9e-07
0.0056,8e-07
0.0057,8e-07
0.0058,7e-07
0.0059,8e-07
0.006,9e-07
0.0061,9e-07
0.0062,1e-06
0.0063,1.1e-06
0.0064,1.2e-06
0.0065,1.6e-06
0.0066,2e-06
0.0067,2.8e-06
0.0068,3e-06
0.0069,3.2e-06
0.007,2.9e-06
0.0071,2e-06
0.0072,3.3e-06
0.0073,3.5e-06
0.0074,1.7e-06
0.0075,3.1e-06
